pair,logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein
pab1Δpbp1Δ / WT,-0.0366666666666688,16.8683333333333,-0.66130995215278,0.529572423798415,0.589934590592579,-7.13721626468283,KCC4
pab1Δpbp1Δ / WT,-0.053333333333331,19.27,-0.661044460578689,0.529732857308967,0.589934590592579,-7.13740432057653,NSP1
pab1Δpbp1Δ / WT,-0.0333333333333314,17.68,-0.660462460003746,0.530084659552408,0.590090243013741,-7.13781633653348,TFB1
pab1Δpbp1Δ / WT,-0.0366666666666688,17.4083333333333,-0.659270582105662,0.530805568784934,0.59065649657276,-7.13865910390576,FET5
pab1Δpbp1Δ / WT,0.0266666666666673,18.5433333333333,0.657375239926938,0.531953225209168,0.591696972724666,-7.13999651762579,PRS5
pab1Δpbp1Δ / WT,0.0400000000000027,19.1933333333333,0.655103225464088,0.533330991627863,0.592992468917436,-7.14159524038895,SEC4
pab1Δpbp1Δ / WT,-0.0466666666666633,16.91,-0.654705832061963,0.533572201105719,0.593023736292818,-7.14187436703875,RSC3
pab1Δpbp1Δ / WT,-0.0300000000000011,17.0216666666667,-0.653244769757317,0.534459616316381,0.593772899085225,-7.14289932042084,OTU2
pab1Δpbp1Δ / WT,-0.033333333333335,17.2833333333333,-0.642306112738523,0.541132441296506,0.600946362381554,-7.15050845041461,BUD27
pab1Δpbp1Δ / WT,-0.0300000000000011,17.9783333333333,-0.641755176561722,0.541469871346253,0.600980845911177,-7.15088867561698,RPD3
pab1Δpbp1Δ / WT,0.0333333333333332,15.47,0.641550295821566,0.541595386829045,0.600980845911177,-7.15102999885542,TEA1
pab1Δpbp1Δ / WT,0.043333333333333,18.1583333333333,0.640374705377013,0.542315929518082,0.601540546771153,-7.15184012591368,YIM1
pab1Δpbp1Δ / WT,-0.0266666666666673,18.8666666666667,-0.639138857041527,0.543074037130464,0.601927772758939,-7.15269035393785,LEM3
pab1Δpbp1Δ / WT,0.103333333333339,19.4983333333333,0.639100452609718,0.543097605963959,0.601927772758939,-7.15271675168333,YGP1
pab1Δpbp1Δ / WT,0.0466666666666704,17.1833333333333,0.628542594765767,0.549600605184322,0.608892708689478,-7.15992022157336,EBS1
pab1Δpbp1Δ / WT,0.0433333333333294,18.6283333333333,0.626207434916338,0.551045261984911,0.61025028416395,-7.16149900840046,UTP18
pab1Δpbp1Δ / WT,-0.0266666666666708,18.7466666666667,-0.62559426669682,0.551424980612422,0.610427892221308,-7.16191269732073,PDR16
pab1Δpbp1Δ / WT,-0.0266666666666691,15.6866666666667,-0.622340558222006,0.553442551626702,0.612113871126699,-7.16410182807758,CLF1
pab1Δpbp1Δ / WT,0.0466666666666633,18.6933333333333,0.622126243835488,0.55357560004279,0.612113871126699,-7.16424566271667,PMT4
pab1Δpbp1Δ / WT,-0.0366666666666617,17.0383333333333,-0.622074319319002,0.553607838169566,0.612113871126699,-7.16428050458864,TFB4
pab1Δpbp1Δ / WT,0.033333333333335,16.4133333333333,0.614669028516625,0.558217053343119,0.616965075239833,-7.16922284545344,TFA1
pab1Δpbp1Δ / WT,0.0266666666666673,15.9366666666667,0.606800757723954,0.563139423295974,0.622158402156688,-7.17441595778939,CTF18
pab1Δpbp1Δ / WT,-0.033333333333335,18.8166666666667,-0.604951018927057,0.564300335358819,0.623193584644283,-7.17562806305073,GAB1
pab1Δpbp1Δ / WT,-0.0299999999999976,18.1016666666667,-0.603511268210528,0.565204912527851,0.62394497087069,-7.17656920366184,RFC5
pab1Δpbp1Δ / WT,-0.0333333333333314,17.25,-0.591496704619545,0.572786719764347,0.63206401312616,-7.18434401476967,SLM1
pab1Δpbp1Δ / WT,-0.0266666666666637,17.6066666666667,-0.586878967815472,0.575716445613152,0.635045132041776,-7.1872946193881,TRA1
pab1Δpbp1Δ / WT,0.0533333333333328,15.6366666666667,0.586310357470042,0.576077800432141,0.635191964581081,-7.18765649742444,YGL159W
pab1Δpbp1Δ / WT,0.133333333333333,17.7133333333333,0.585397656655499,0.57665810093519,0.635579997981242,-7.18823669880824,SMT3
pab1Δpbp1Δ / WT,0.023333333333337,17.295,0.58429232150677,0.577361331854635,0.6361031617385,-7.18893826042038,CMP2
pab1Δpbp1Δ / WT,-0.0266666666666602,18.4333333333333,-0.581538069374695,0.579115781428175,0.637783624738667,-7.19068116619445,TRM3
pab1Δpbp1Δ / WT,0.0299999999999976,19.0016666666667,0.579443215741978,0.580452249710181,0.639002615088383,-7.1920017969367,MNN5
pab1Δpbp1Δ / WT,-0.0499999999999954,15.3383333333333,-0.57882760754388,0.580845330255963,0.63918250458772,-7.19238906392614,TIM17
pab1Δpbp1Δ / WT,-0.0366666666666688,16.9116666666667,-0.57377266192622,0.584078804231625,0.642486684654787,-7.19555487946966,TAF10
pab1Δpbp1Δ / WT,-0.0300000000000029,15.9616666666667,-0.573363677747141,0.584340866267292,0.642520992027607,-7.19580991410773,SQS1
pab1Δpbp1Δ / WT,0.0233333333333441,18.8383333333333,0.571902709536118,0.585277548717215,0.643296768594,-7.19671959409996,RFC1
pab1Δpbp1Δ / WT,0.046666666666674,18.1266666666667,0.571215691907579,0.585718317530261,0.643527073701823,-7.19714663907165,RIO1
pab1Δpbp1Δ / WT,0.0499999999999972,19.145,0.569221108254729,0.586999049391069,0.644679697890823,-7.19838380818016,LEU1
pab1Δpbp1Δ / WT,0.0366666666666617,15.7416666666667,0.568493717901217,0.58746650591358,0.644938574342207,-7.1988340013349,UBA2
pab1Δpbp1Δ / WT,-0.033333333333335,18.4033333333333,-0.567078855135078,0.588376370591176,0.645682744225253,-7.19970817882788,GRS1
pab1Δpbp1Δ / WT,0.0466666666666669,17.6766666666667,0.560905129109503,0.592355870775423,0.649793609920379,-7.20349937268438,ORC4
pab1Δpbp1Δ / WT,-0.0266666666666673,16.5166666666667,-0.556861500316858,0.594970529160874,0.652404642495946,-7.20596195282455,KCS1
pab1Δpbp1Δ / WT,-0.0333333333333314,19.1266666666667,-0.554972433488519,0.596194234716058,0.653488993782902,-7.20710681345438,HIS7
pab1Δpbp1Δ / WT,0.0366666666666688,18.365,0.554292885399759,0.596634778287441,0.653714404714153,-7.20751777969494,CPA2
pab1Δpbp1Δ / WT,0.0266666666666637,15.6733333333333,0.552292723949963,0.59793251505777,0.654878468872796,-7.20872472926937,GYL1
pab1Δpbp1Δ / WT,-0.0733333333333306,17.66,-0.550755530604662,0.598930938464725,0.65571392672987,-7.20964959508037,PST2
pab1Δpbp1Δ / WT,-0.0366666666666617,18.165,-0.540359006613479,0.60570783367572,0.662872552544054,-7.21584263240076,RPO21
pab1Δpbp1Δ / WT,0.123333333333331,19.1183333333333,0.537170857245912,0.60779442091292,0.664894604324157,-7.21772002393152,HSP26
pab1Δpbp1Δ / WT,-0.0266666666666566,19.3266666666667,-0.535081253354597,0.609164160354852,0.666131182030472,-7.21894497158292,PDA1
pab1Δpbp1Δ / WT,-0.023333333333337,17.2683333333333,-0.533588649105478,0.610143595767843,0.666940152011747,-7.21981725912787,NFS1
pab1Δpbp1Δ / WT,0.126666666666669,17.3433333333333,0.532056225449172,0.611150051986829,0.667778011260049,-7.22071048106718,PFY1
pab1Δpbp1Δ / WT,0.0233333333333334,18.285,0.530079990808719,0.612449322910262,0.668935033618233,-7.22185889507824,PPT1
pab1Δpbp1Δ / WT,0.133333333333336,17.55,0.52736677896514,0.614235554523646,0.670622812177053,-7.22342915211585,UBC4
pab1Δpbp1Δ / WT,-0.0199999999999996,18.0733333333333,-0.526614505254129,0.61473130898247,0.670900875646358,-7.2238632093492,AMD1
pab1Δpbp1Δ / WT,0.0200000000000031,17.77,0.525459184749771,0.615493094962327,0.671468946797395,-7.22452870776364,PUF3
pab1Δpbp1Δ / WT,0.0300000000000011,17.1483333333333,0.524539542407504,0.616099844982899,0.671867503364972,-7.22505748343992,RPC25
pab1Δpbp1Δ / WT,-0.0266666666666673,17.7433333333333,-0.523179040653418,0.616998049987722,0.672583459896526,-7.22583817439501,GTS1
pab1Δpbp1Δ / WT,0.0266666666666691,14.75,0.522540875054155,0.617419610173916,0.672779473419737,-7.22620372448,ROD1
pab1Δpbp1Δ / WT,0.0266666666666708,17.4766666666667,0.517518242782156,0.620742855670319,0.675874890758473,-7.22906634758784,RRP45
pab1Δpbp1Δ / WT,0.0233333333333334,18.535,0.517513441639633,0.620746036930887,0.675874890758473,-7.2290690717303,VPS1
pab1Δpbp1Δ / WT,0.0233333333333405,17.855,0.515105707531,0.622342508548178,0.677348142858655,-7.23043225740795,CCA1
pab1Δpbp1Δ / WT,0.023333333333337,18.4583333333333,0.513519096838687,0.623395719192963,0.678229197229874,-7.23132732794505,JIP5
pab1Δpbp1Δ / WT,0.0266666666666673,16.9733333333333,0.51203730567801,0.624380203335186,0.679034820586879,-7.23216095353902,SPP1
pab1Δpbp1Δ / WT,-0.0233333333333334,17.3616666666667,-0.508845810702984,0.626503387905966,0.681077706461837,-7.23394883255252,BRO1
pab1Δpbp1Δ / WT,-0.0233333333333334,18.445,-0.50807926536679,0.627013909455831,0.681366540419983,-7.2343767066494,AIM9
pab1Δpbp1Δ / WT,0.0533333333333381,17.5,0.507524033077635,0.6273838327688,0.68150242255877,-7.23468625490654,CLC1
pab1Δpbp1Δ / WT,0.0300000000000011,16.3483333333333,0.507119625687356,0.627653341388464,0.681529164683611,-7.23491151872462,SHP1
pab1Δpbp1Δ / WT,-0.0199999999999996,16.93,-0.505882793638998,0.628477979582716,0.682158431036934,-7.23559942614483,SWA2
pab1Δpbp1Δ / WT,0.0366666666666653,17.5683333333333,0.502615405607847,0.630659193894348,0.684259078599598,-7.23740918743613,VTI1
pab1Δpbp1Δ / WT,-0.0266666666666637,16,-0.499339961119501,0.632849755892986,0.686243852352865,-7.23921246169308,SAS5
pab1Δpbp1Δ / WT,-0.0233333333333334,16.095,-0.499142915103533,0.632981663309308,0.686243852352865,-7.23932059414258,PEP5
pab1Δpbp1Δ / WT,-0.0199999999999996,17.2266666666667,-0.494944943144969,0.635795284233084,0.688849199560329,-7.24161485882324,TCP1
pab1Δpbp1Δ / WT,-0.0399999999999956,16.97,-0.49481893434629,0.635879839622884,0.688849199560329,-7.24168344569431,CUE1
pab1Δpbp1Δ / WT,-0.0299999999999976,15.9116666666667,-0.493857188334764,0.6365253895208,0.689280217523886,-7.24220638986737,COG5
pab1Δpbp1Δ / WT,0.0233333333333299,17.9816666666667,0.493440822610324,0.636804970525208,0.689314754170227,-7.24243249223499,SRO9
pab1Δpbp1Δ / WT,0.023333333333337,17.5883333333333,0.491352373314947,0.63820827773746,0.690046747545205,-7.24356391557981,NGG1
pab1Δpbp1Δ / WT,0.0300000000000029,14.8716666666667,0.491327419098081,0.638225055041795,0.690046747545205,-7.24357740753166,PIN2
pab1Δpbp1Δ / WT,-0.0300000000000011,17.8483333333333,-0.491327419098059,0.63822505504181,0.690046747545205,-7.24357740753167,LYS2
pab1Δpbp1Δ / WT,0.019999999999996,17.61,0.485593473203202,0.6420861309057,0.693951729052646,-7.24666060429535,SKY1
pab1Δpbp1Δ / WT,-0.026666666666662,15.7966666666667,-0.479469514258559,0.646222974564174,0.698151606448795,-7.24991614431933,FIG4
pab1Δpbp1Δ / WT,0.023333333333337,18.515,0.476806559157782,0.648026055038389,0.699827904994892,-7.2513197244087,YPK1
pab1Δpbp1Δ / WT,-0.043333333333333,15.645,-0.472406259701932,0.651011039910148,0.702617809627524,-7.25362296191736,AIM46
pab1Δpbp1Δ / WT,0.0266666666666673,18.8833333333333,0.472254097179609,0.651114384128417,0.702617809627524,-7.25370224977126,DPH1
pab1Δpbp1Δ / WT,-0.0466666666666598,20.0766666666667,-0.47098517624134,0.651976517279476,0.703275444801853,-7.25436251766556,URH1
pab1Δpbp1Δ / WT,0.0466666666666633,18.6933333333333,0.469620358220979,0.652904442328279,0.704003511429523,-7.25507082364256,PGM2
pab1Δpbp1Δ / WT,0.0266666666666708,17.2533333333333,0.468078131525162,0.653953778841583,0.704122794745434,-7.25586887802807,NTE1
pab1Δpbp1Δ / WT,0.0300000000000029,16.0016666666667,0.467997306502469,0.654008795649263,0.704122794745434,-7.25591063449017,PRP2
pab1Δpbp1Δ / WT,-0.0366666666666653,16.6916666666667,-0.467896775720775,0.654077229193836,0.704122794745434,-7.25596256204787,YJR011C
pab1Δpbp1Δ / WT,-0.0233333333333299,18.845,-0.4675987683885,0.654280110388635,0.704122794745434,-7.25611643138057,TYR1
pab1Δpbp1Δ / WT,-0.0233333333333263,18.615,-0.467598768388435,0.654280110388679,0.704122794745434,-7.2561164313806,RTT103
pab1Δpbp1Δ / WT,-0.023333333333337,16.795,-0.464062185131272,0.656690178724006,0.706443280784271,-7.25793543317788,TAF2
pab1Δpbp1Δ / WT,-0.0266666666666673,18.3166666666667,-0.454918823228672,0.662941373881717,0.712530950055905,-7.26257799121608,ALT1
pab1Δpbp1Δ / WT,0.0233333333333334,17.9616666666667,0.454461621185343,0.663254719754993,0.712530950055905,-7.26280785222343,RFC3
pab1Δpbp1Δ / WT,-0.043333333333333,18.435,-0.454257856518792,0.663394394252172,0.712530950055905,-7.26291022592974,YPT7
pab1Δpbp1Δ / WT,0.0299999999999958,15.305,0.454171863256133,0.663453344332007,0.712530950055905,-7.26295341694745,ECM32
pab1Δpbp1Δ / WT,-0.0233333333333334,17.465,-0.453915273142351,0.663629257112794,0.712530950055905,-7.26308224621343,BOS1
pab1Δpbp1Δ / WT,0.06666666666667,17.3466666666667,0.449378209334435,0.66674352132823,0.71559861930446,-7.26534888294896,RFS1
pab1Δpbp1Δ / WT,-0.086666666666666,17.75,-0.44833277982561,0.66746211241694,0.716093700407226,-7.26586811548564,DAP1
pab1Δpbp1Δ / WT,-0.0266666666666673,14.5566666666667,-0.445154758727591,0.669648866772123,0.718162927255036,-7.26743952823402,SPC25
pab1Δpbp1Δ / WT,-0.0233333333333334,18.2883333333333,-0.443386039423968,0.670867390749815,0.719192584151285,-7.26830951946701,PEA2
pab1Δpbp1Δ / WT,-0.0233333333333299,18.5916666666667,-0.440367436482555,0.672949450114828,0.721146830831561,-7.26978673595085,UTP21
pab1Δpbp1Δ / WT,0.0200000000000031,17.0066666666667,0.439483945463195,0.673559414956028,0.721522652741581,-7.27021728523353,YMR130W
pab1Δpbp1Δ / WT,-0.0166666666666693,17.1916666666667,-0.436926195734169,0.675326777077705,0.72285939254132,-7.2714591329979,RTS1
pab1Δpbp1Δ / WT,-0.0166666666666657,18.3883333333333,-0.436926195734076,0.675326777077769,0.72285939254132,-7.27145913299794,RPT5
pab1Δpbp1Δ / WT,0.0433333333333366,13.9983333333333,0.436076046919557,0.675914702963717,0.723210541464062,-7.27187038089108,BUL1
pab1Δpbp1Δ / WT,-0.0166666666666657,18.585,-0.430402002278989,0.679844820040367,0.72713610075801,-7.27459568707779,NUP159
pab1Δpbp1Δ / WT,-0.0300000000000011,17.105,-0.428723083986466,0.681009776147988,0.728102269312275,-7.27539560209188,PEP8
pab1Δpbp1Δ / WT,-0.0166666666666657,18.3283333333333,-0.425916819099082,0.682959051960703,0.729905929956466,-7.27672601447742,ARO2
pab1Δpbp1Δ / WT,-0.0166666666666622,17.1583333333333,-0.415699811950075,0.690077791428829,0.73720718007902,-7.28149961887856,SLU7
pab1Δpbp1Δ / WT,-0.0199999999999996,16.1633333333333,-0.41535234888338,0.690320485550099,0.73720718007902,-7.28166002293569,LEO1
pab1Δpbp1Δ / WT,0.0300000000000011,16.3783333333333,0.41395613937094,0.691296096078339,0.737965874716539,-7.2823032867088,TRM13
pab1Δpbp1Δ / WT,0.0333333333333314,16.1533333333333,0.413354442153078,0.691716730053592,0.738131771372372,-7.28257986577373,HIS1
pab1Δpbp1Δ / WT,0.0166666666666657,17.0383333333333,0.410859524954307,0.693462118679662,0.739591763633502,-7.28372260329232,MLP2
pab1Δpbp1Δ / WT,0.0266666666666637,19.5833333333333,0.410639095749082,0.693616422236235,0.739591763633502,-7.28382324879838,RPA34
pab1Δpbp1Δ / WT,0.0166666666666657,17.5283333333333,0.408501935382741,0.695113271915255,0.740903958537019,-7.28479638349781,YPR097W
pab1Δpbp1Δ / WT,-0.0233333333333299,17.4016666666667,-0.407185557283145,0.696035979080363,0.741473928761164,-7.28539337414855,GUP1
pab1Δpbp1Δ / WT,-0.0266666666666637,15.2133333333333,-0.406978913079033,0.69618087526156,0.741473928761164,-7.28548692252125,TOF1
pab1Δpbp1Δ / WT,-0.0166666666666622,18.9083333333333,-0.406184470426564,0.696738054586524,0.741783475866219,-7.28584614706603,UTR1
pab1Δpbp1Δ / WT,0.0266666666666673,17.5933333333333,0.404297112258381,0.698062550607284,0.742909398982819,-7.28669687229897,RAM2
pab1Δpbp1Δ / WT,-0.0266666666666708,17.5066666666667,-0.402538420424008,0.699297768547886,0.74380284604241,-7.28748619817293,HEM14
pab1Δpbp1Δ / WT,-0.0199999999999996,17.1033333333333,-0.402340845473718,0.699436596512033,0.74380284604241,-7.2875746673988,TMA64
pab1Δpbp1Δ / WT,-0.023333333333337,18.975,-0.398791574161268,0.701932621968618,0.746172072933027,-7.28915687884177,VMA16
pab1Δpbp1Δ / WT,-0.0233333333333263,17.3816666666667,-0.396955198594415,0.703225606004145,0.747261115505741,-7.28997024946941,VPS35
pab1Δpbp1Δ / WT,-0.0200000000000031,15.74,-0.392864662577677,0.706109517383416,0.750039231632842,-7.29176913402298,RTT107
pab1Δpbp1Δ / WT,-0.0166666666666622,16.6616666666667,-0.39099641668535,0.707428396935062,0.751153463819259,-7.2925847978775,CWC22
pab1Δpbp1Δ / WT,0.0166666666666622,17.785,0.388292011540889,0.709339467775105,0.752895400006909,-7.29375892989827,SRP14
pab1Δpbp1Δ / WT,-0.0166666666666622,17.8116666666667,-0.384989122809976,0.711676503654243,0.755087956412413,-7.29518230849765,GCD7
pab1Δpbp1Δ / WT,-0.0700000000000003,15.3516666666667,-0.384415151418132,0.712082970562423,0.755231290806107,-7.29542847290916,SEM1
pab1Δpbp1Δ / WT,0.0200000000000031,16.69,0.383132095140674,0.712991949988622,0.755907274978413,-7.29597747595794,YME2
pab1Δpbp1Δ / WT,-0.0233333333333334,16.1116666666667,-0.378613477774459,0.71619713291693,0.759016230353319,-7.29789691575391,OST1
pab1Δpbp1Δ / WT,-0.019999999999996,17.39,-0.375341557853817,0.718521838479957,0.760964508583779,-7.29927313435629,AIM36
pab1Δpbp1Δ / WT,0.0266666666666744,19.3666666666667,0.375056247520826,0.7187247040735,0.760964508583779,-7.29939259647294,FAP7
pab1Δpbp1Δ / WT,-0.0233333333333263,18.0483333333333,-0.374871891456502,0.718855800598906,0.760964508583779,-7.29946974168631,CST26
pab1Δpbp1Δ / WT,0.0366666666666653,19.2216666666667,0.374444648156878,0.719159654475148,0.760996699013055,-7.29964838488298,FKH1
pab1Δpbp1Δ / WT,0.0233333333333334,17.8416666666667,0.371239083761352,0.721441174181696,0.763120785917012,-7.30098248322091,MEF1
pab1Δpbp1Δ / WT,0.023333333333337,18.9416666666667,0.370347264911221,0.722076457249283,0.763300076362663,-7.30135168198617,RNA15
pab1Δpbp1Δ / WT,-0.0166666666666657,17.3383333333333,-0.370231109911601,0.722159217054578,0.763300076362663,-7.30139970546618,AKL1
pab1Δpbp1Δ / WT,0.0300000000000011,16.1783333333333,0.368615468243192,0.723310766167714,0.764021457075985,-7.30206617929198,PAN2
pab1Δpbp1Δ / WT,0.0166666666666693,18.2616666666667,0.368503248368194,0.723390779516788,0.764021457075985,-7.30211236738154,HEK2
pab1Δpbp1Δ / WT,-0.0233333333333334,17.135,-0.366555663525915,0.724780007612161,0.765198316079152,-7.30291181052172,CYM1
pab1Δpbp1Δ / WT,0.0200000000000102,18.37,0.36565699570374,0.725421410083957,0.765585052811396,-7.30327932065747,UTP5
pab1Δpbp1Δ / WT,0.0199999999999996,17.5366666666667,0.36373210176107,0.726796051573653,0.766745038487292,-7.30406358412907,FAR11
pab1Δpbp1Δ / WT,0.0133333333333319,17.1633333333333,0.359068766606415,0.730130788542164,0.769971195344009,-7.30594704745331,GCN3
pab1Δpbp1Δ / WT,0.0166666666666657,16.2416666666667,0.357049759399582,0.731576524052395,0.7712035857719,-7.3067552345734,SYN8
pab1Δpbp1Δ / WT,0.0666666666666593,18.6266666666667,0.341949613552963,0.7424259050562,0.782344299042561,-7.31266015886291,GPX2
pab1Δpbp1Δ / WT,0.0166666666666622,17.105,0.339229633755522,0.744386977420453,0.783988917981748,-7.31369759977465,SEC39
pab1Δpbp1Δ / WT,-0.0200000000000031,17.8466666666667,-0.339003621023087,0.744550021640589,0.783988917981748,-7.31378344373182,HEM13
pab1Δpbp1Δ / WT,-0.0166666666666693,15.605,-0.336583900034093,0.746296472390973,0.785442363708759,-7.31469903036619,VPS3
pab1Δpbp1Δ / WT,0.033333333333335,18.41,0.336309244227998,0.746494808483531,0.785442363708759,-7.31480255487554,MSY1
pab1Δpbp1Δ / WT,0.0166666666666693,19.535,0.332728862997824,0.749082174684903,0.787866852663676,-7.31614460120672,APN1
pab1Δpbp1Δ / WT,0.0266666666666673,18.82,0.329559223014551,0.751375615144543,0.78998048241302,-7.31732107445717,ERP1
pab1Δpbp1Δ / WT,-0.0199999999999942,15.8733333333333,-0.322643448834765,0.756388961305634,0.794657292438242,-7.31985008876467,DIA1
pab1Δpbp1Δ / WT,0.0133333333333354,14.96,0.322523995544668,0.756475666222988,0.794657292438242,-7.31989331418351,MOB2
pab1Δpbp1Δ / WT,0.0166666666666693,18.935,0.321912897634515,0.756919289168628,0.794657292438242,-7.32011420328757,CDC9
pab1Δpbp1Δ / WT,0.0266666666666708,16.4233333333333,0.321848508981028,0.756966037460934,0.794657292438242,-7.3201374537041,YDR222W
pab1Δpbp1Δ / WT,0.0433333333333366,17.705,0.316236701719834,0.761044565941247,0.798637642162326,-7.32214649595181,HIS4
pab1Δpbp1Δ / WT,0.0166666666666622,18.055,0.314193075096257,0.762531859660026,0.79989678305083,-7.3228695910189,RQC1
pab1Δpbp1Δ / WT,-0.0166666666666693,19.795,-0.313134966052796,0.763302344934172,0.800403325528184,-7.32324219046431,SUA5
pab1Δpbp1Δ / WT,-0.0733333333333306,19.4,-0.310106596303066,0.765509106295077,0.802415006711563,-7.32430183632026,HCH1
pab1Δpbp1Δ / WT,-0.0133333333333248,16.8633333333333,-0.307991298247859,0.767051903670925,0.803729460811816,-7.32503604990794,TFB3
pab1Δpbp1Δ / WT,0.019999999999996,18.5366666666667,0.305008722914608,0.769229176451716,0.805707488921764,-7.3260629822916,ACC1
pab1Δpbp1Δ / WT,0.0200000000000031,19.25,0.302781242170846,0.770856691006461,0.80710841650526,-7.32682358036502,RPC10
pab1Δpbp1Δ / WT,0.0166666666666657,16.6683333333333,0.299668446411631,0.77313313657096,0.809187483669418,-7.32787738090234,YCR051W
pab1Δpbp1Δ / WT,0.0266666666666708,16.6133333333333,0.297996631233022,0.77435675711495,0.810163479342446,-7.328438973702,ERP2
pab1Δpbp1Δ / WT,-0.0133333333333354,17.5433333333333,-0.290769034687461,0.779654592471805,0.815399748534022,-7.33083159182061,LCP5
pab1Δpbp1Δ / WT,0.0233333333333334,17.3283333333333,0.287252184066792,0.782237017036174,0.817793245083272,-7.33197507079124,ABZ1
pab1Δpbp1Δ / WT,0.013333333333339,16.7,0.28398945341503,0.784635478507481,0.81999269120778,-7.3330237713365,HPR1
pab1Δpbp1Δ / WT,0.013333333333339,16.4566666666667,0.280772784751482,0.787002538829652,0.822157682268364,-7.33404620633736,PRP21
pab1Δpbp1Δ / WT,-0.0233333333333317,15.5383333333333,-0.280067471454125,0.787521883975051,0.822391520864003,-7.33426887192424,RHO4
pab1Δpbp1Δ / WT,-0.0133333333333319,16.4866666666667,-0.277281498827567,0.789574417465076,0.824225657841451,-7.33514304194188,YNL181W
pab1Δpbp1Δ / WT,0.0233333333333334,17.7316666666667,0.273039445673387,0.792703140185305,0.827181416998764,-7.336457672601,YOR283W
pab1Δpbp1Δ / WT,0.0133333333333354,17.0833333333333,0.271741347511839,0.79366137341739,0.827870915375036,-7.33685599492725,VAC14
pab1Δpbp1Δ / WT,0.0100000000000016,18.0483333333333,0.270550321449407,0.794540904290769,0.82847783313646,-7.33721982720268,RPT2
pab1Δpbp1Δ / WT,-0.0133333333333283,17.49,-0.269267120027133,0.79548886217868,0.829155619267141,-7.33761006562336,LOS1
pab1Δpbp1Δ / WT,0.0199999999999996,16.1833333333333,0.268756966787365,0.795865838073543,0.829237973552479,-7.33776470513136,CDC25
pab1Δpbp1Δ / WT,-0.00999999999999801,16.995,-0.268069961429225,0.796373590574574,0.829456475512365,-7.33797249881261,CTR86
pab1Δpbp1Δ / WT,0.0166666666666728,17.7183333333333,0.264533760650928,0.798988797264944,0.831868994683254,-7.33903382398621,NOC4
pab1Δpbp1Δ / WT,0.0100000000000016,17.1616666666667,0.26330725262711,0.799896513149882,0.832502616341108,-7.33939871142085,CDC37
pab1Δpbp1Δ / WT,0.0233333333333299,17.7616666666667,0.260747052328815,0.80179233752868,0.834163766483109,-7.34015501639989,MDL2
pab1Δpbp1Δ / WT,-0.0133333333333283,18.82,-0.257530318107473,0.804176354084198,0.836331387674261,-7.34109499280494,MCK1
pab1Δpbp1Δ / WT,0.00999999999999801,17.1016666666667,0.256616404612415,0.804854091472972,0.836723547467045,-7.34135996335792,SIN3
pab1Δpbp1Δ / WT,-0.0166666666666657,17.225,-0.244107582502257,0.814148191140256,0.846069610135674,-7.34489365031208,VPS34
pab1Δpbp1Δ / WT,0.00999999999999801,16.525,0.242796736601599,0.81512404531895,0.846767531960671,-7.34525391490281,YEH2
pab1Δpbp1Δ / WT,0.0100000000000016,17.255,0.23752094996799,0.819055126378951,0.850533737579336,-7.34668458695311,MSK1
pab1Δpbp1Δ / WT,-0.0166666666666622,13.3416666666667,-0.233969759258885,0.821704334822073,0.8524491565857,-7.34763017381885,SAP1
pab1Δpbp1Δ / WT,-0.0333333333333314,18.5566666666667,-0.233658436541176,0.821936702905703,0.8524491565857,-7.34771240225495,YBR085C-A
pab1Δpbp1Δ / WT,0.0166666666666693,16.9683333333333,0.233531836691106,0.822031201219341,0.8524491565857,-7.34774580974428,GPI13
pab1Δpbp1Δ / WT,0.0600000000000023,18.98,0.233406341255976,0.822124878288185,0.8524491565857,-7.34777890820571,ZEO1
pab1Δpbp1Δ / WT,-0.0133333333333248,19.6366666666667,-0.229374772388489,0.825135922213665,0.855252615091482,-7.34883288166443,EMI2
pab1Δpbp1Δ / WT,0.0166666666666657,19.1083333333333,0.227244748718534,0.826728044772706,0.856583823009099,-7.34938243088623,VPS21
pab1Δpbp1Δ / WT,0.0100000000000016,17.5383333333333,0.226068621933374,0.82760753606604,0.85717594822173,-7.34968370853361,MAK10
pab1Δpbp1Δ / WT,0.0100000000000016,17.0683333333333,0.224976175296149,0.828424690239812,0.857703092610638,-7.34996217048908,CAB3
pab1Δpbp1Δ / WT,0.0133333333333319,18.3866666666667,0.222577379363765,0.830219796807409,0.859241983828568,-7.35056895250988,YGL039W
pab1Δpbp1Δ / WT,0.0233333333333299,19.0916666666667,0.221723271194255,0.830859220357018,0.859584093031071,-7.35078345342358,PRI2
pab1Δpbp1Δ / WT,-0.0100000000000016,17.2416666666667,-0.219741972731594,0.832343037310251,0.860799209525986,-7.35127790586734,CSL4
pab1Δpbp1Δ / WT,0.0133333333333336,15.0466666666667,0.207199921348617,0.841752683852245,0.870172610378358,-7.3543062705645,MRE11
pab1Δpbp1Δ / WT,-0.0100000000000051,19.0683333333333,-0.206828302357239,0.842031922295694,0.870172610378358,-7.35439332063464,GAA1
pab1Δpbp1Δ / WT,0.013333333333339,17.22,0.20156104923635,0.845992394400889,0.873940918195127,-7.35561054666202,PPG1
pab1Δpbp1Δ / WT,0.0100000000000016,16.8416666666667,0.200399472166556,0.846866437086757,0.874519218705916,-7.35587480281837,SPT7
