gene	YPA_WT_pre_shift.TE	YPA_4Gts_pre_shift.TE	YPA_WT_0h.TE	YPA_4Gts_0h.TE	YPA_WT_2h.TE	YPA_4Gts_2h.TE
YOR232W	2.185037804	2.441009158	2.127726655	3.166812925	2.520099128	1.875833808
YGR281W	0.452049077	0.424700639	0.496168189	0.471124459	0.396679979	0.414700867
YKR091W	0.925402123	0.483989332	1.418080486	0.783147872	1.316398915	1.938741702
YHL013C	1.465546795	1.428086943	1.69145918	1.101200481	1.091861611	0.776849809
YOR059C	0.591229134	0.435753909	1.066920406	0.82832948	0.80567383	0.215539832
YOR309C	1.205092858	2.594218938	0.900285426	1.358401286	1.511610499	0.662651385
YBR097W	0.386816679	0.430608156	0.376433487	0.3751923	0.354778563	0.413895818
YPL221W	0.448786039	0.43064944	0.427677019	0.454609502	0.286939972	0.256327028
YPL274W	1.004250433	1.053453844	0.961571459	0.95294279	0.767239226	0.719917554
YEL051W	1.921041877	2.090627129	1.724167953	2.524737069	1.821274296	2.000410007
YOL004W	0.939798811	0.807843922	0.884434959	0.782205455	0.951746425	0.654331844
YGR014W	0.779298427	0.359306801	0.609901147	0.313108856	0.515045888	0.336793113
YGR041W	0.53066097	0.466974082	0.507674322	0.494846183	0.522244919	0.4070738
YMR150C	0.879402602	0.786482664	1.088438969	1.107481839	0.642822054	1.786560106
YML056C	0.919900552	0.54160711	0.529453572	0.32519376	0.667725332	0.427182582
YFL007W	0.533788329	0.469926459	0.473481632	0.509956754	0.423929226	0.556665356
YCR012W	2.426816709	2.520961517	2.615905097	2.42778459	3.280073418	4.768612768
YPL084W	0.920186491	1.213989839	0.98599224	1.079971209	1.143267911	1.225486477
YDR354W	1.176425318	1.054960682	1.086105584	1.040850376	1.166410986	2.008931945
YPL066W	0.354150722	0.294131728	0.142201032	0.199200689	0.179017513	0.276803743
YJL053W	1.06190513	1.276877737	1.119804737	1.135599036	1.055241939	1.248607007
YPR104C	0.818481668	0.7351044	0.794544465	0.6339206	0.837565184	0.543291818
YPR151C	1.550506029	1.397261755	1.582595482	2.019814574	2.069111662	2.650605539
YOR133W	1.03540841	1.265211243	0.90023856	0.97375529	1.280592231	1.325302769
YML028W	2.534409467	2.356997891	2.854927905	2.426817386	3.574095774	5.88474698
YLL001W	1.54485703	1.451115902	1.693597599	1.533315497	1.82352644	1.559230883
YLR043C	2.436906304	2.385597033	2.371379848	2.41395069	2.644542555	4.108083752
YJR062C	1.081528859	0.884792997	0.890581948	1.028432863	0.572973818	0.882128276
YBR035C	2.506297417	2.42943162	2.347400044	2.682949093	2.312156629	2.700729169
YNL167C	1.158665274	0.920760192	1.031087354	0.937722675	1.582499115	0.779095559
YAL060W	1.567245413	1.443087458	1.65418841	1.699493352	1.886358115	2.049596143
YIL144W	0.727352048	0.974795415	0.641016309	0.853781434	0.694135351	0.482557977
YIL133C	1.574829924	2.054557996	1.665436731	1.698010583	2.251118924	2.022768349
YLR193C	2.053281217	1.63698136	1.772351821	2.071879344	1.720293297	1.81718685
YLR248W	1.423078652	1.363068026	1.314279864	1.403840953	1.359414242	1.29905915
YNL067W	1.780990134	1.626871873	1.609383433	1.911608378	1.48584304	2.523444635
YDR089W	0.700849126	0.898078178	0.722308832	0.803228586	0.789430593	0.59747256
YKL014C	0.464288372	0.475711381	0.408874465	0.368070887	0.416153988	0.526722896
YLR237W	0.462326708	0.482614362	0.42366373	0.250011547	0.315343062	0.728916523
YKL176C	0.290745222	0.099406731	0.329701901	0.145816882	0.224122412	0.081792613
YER091C	1.546637937	1.423284154	1.483534468	1.375281044	1.528780404	1.204969969
YHR043C	1.740684949	1.68043501	1.531941568	2.155452858	1.599274376	2.813362019
YJR008W	0.747492212	0.699095702	1.083244451	0.803228586	1.181480895	0.88353518
YDL203C	1.017646139	0.609524065	0.907032474	0.970052985	1.201010407	0.676631372
YLR087C	0.184962018	0.190315047	0.12801027	0.156361831	0.133450762	0.110946198
YLR215C	1.294235551	1.411042427	1.615424837	1.212144958	1.555214648	1.532117533
YML082W	0.680832869	0.618230154	0.826786778	0.582561392	0.740578404	0.496033159
YFR001W	2.139879666	2.870936719	3.446919518	1.740328604	1.572610785	1.974148917
YIL031W	0.219973816	0.177174666	0.36662124	0.216684921	0.280708321	0.240091081
YLR203C	1.36956143	1.330665114	1.487501008	1.262618971	1.578230509	1.193547523
YLR342W	0.70985507	0.65986626	0.676233737	0.602309694	0.49283822	0.416499292
YLR335W	1.197913504	1.293486295	1.160500055	1.41823467	1.373270077	1.352958731
YJR102C	1.612848801	2.21900466	1.359866192	1.338714311	1.739933629	2.260206273
YOR020C	2.820343684	2.468303725	2.972224481	2.959864689	3.481338228	4.690419366
